ST,PUMA,GEOID,SEX,RACE,EDUCATION,AGEG,alzheimer_prob,PWGTP
23,800,2300800,Male,Other,14,70-74,4.43061433,14
23,500,2300500,Female,Other,14,65-69,2.860048137,14
23,100,2300100,Male,Other,11,85+,35.11082269,13
23,100,2300100,Female,Other,14,85+,30.31559491,18
23,300,2300300,Male,Other,14,65-69,2.537435845,20
23,200,2300200,Male,Other,14,70-74,4.43061433,38
23,600,2300600,Male,Other,12,85+,32.56588642,11
23,200,2300200,Male,Other,12,65-69,3.164907227,3
23,700,2300700,Male,Other,18,70-74,2.857667742,10
23,700,2300700,Female,Other,18,75-79,5.446609089,11
23,600,2300600,Male,Other,16,65-69,2.031756168,53
23,400,2300400,Male,Other,16,80-84,11.14769391,17
23,400,2300400,Female,Other,16,80-84,12.42545854,19
23,900,2300900,Female,Other,18,75-79,5.446609089,15
23,900,2300900,Male,Other,19,65-69,1.453025048,18
23,500,2300500,Female,Other,12,65-69,3.564379297,5
23,700,2300700,Female,Other,18,80-84,10.15452867,25
23,100,2300100,Male,Other,18,65-69,1.625171798,4
23,100,2300100,Female,Other,14,65-69,2.860048137,6
23,100,2300100,Female,Other,14,85+,30.31559491,19
23,500,2300500,Male,Other,19,65-69,1.453025048,5
23,1000,2301000,Female,Other,12,85+,35.32267164,18
23,400,2300400,Male,Other,18,75-79,4.846791248,17
23,400,2300400,Female,Other,14,70-74,4.981624362,18
23,900,2300900,Male,Other,12,75-79,9.154741059,20
23,100,2300100,Male,Other,14,65-69,2.537435845,6
23,800,2300800,Female,Other,12,65-69,3.564379297,15
23,500,2300500,Male,Other,14,65-69,2.537435845,11
23,400,2300400,Male,Other,16,80-84,11.14769391,18
23,400,2300400,Female,Other,16,80-84,12.42545854,20
23,100,2300100,Male,Other,16,65-69,2.031756168,5
23,600,2300600,Male,Other,16,80-84,11.14769391,20
23,200,2300200,Male,Other,16,75-79,6.010117428,5
23,500,2300500,Female,Other,11,75-79,11.32293042,16
23,100,2300100,Female,Other,12,80-84,18.27410738,7
23,100,2300100,Male,Other,12,85+,32.56588642,7
23,400,2300400,Female,Other,12,85+,35.32267164,44
23,800,2300800,Male,Other,14,75-79,7.430859588,15
23,800,2300800,Female,Other,12,70-74,6.175212911,18
23,800,2300800,Female,Other,19,65-69,1.640084305,27
23,500,2300500,Female,Other,14,80-84,15.11879158,30
23,700,2300700,Female,Other,18,70-74,3.219649661,21
23,900,2300900,Male,Other,19,70-74,2.55836372,15
23,900,2300900,Female,Other,18,70-74,3.219649661,14
23,500,2300500,Female,Other,18,65-69,1.833980414,31
23,500,2300500,Male,Other,16,70-74,3.561434185,37
23,700,2300700,Male,Other,24,70-74,1.465143537,20
23,700,2300700,Female,Other,16,70-74,4.008883577,17
23,700,2300700,Male,Other,16,65-69,2.031756168,17
23,700,2300700,Female,Other,18,70-74,3.219649661,15
23,900,2300900,Female,Other,12,70-74,6.175212911,24
23,100,2300100,Female,Other,14,65-69,2.860048137,5
23,700,2300700,Female,Other,19,65-69,1.640084305,18
23,200,2300200,Female,Other,12,70-74,6.175212911,16
23,600,2300600,Male,Other,14,75-79,7.430859588,15
23,400,2300400,Male,Other,18,70-74,2.857667742,14
23,200,2300200,Female,Other,14,65-69,2.860048137,5
23,200,2300200,Male,Other,14,65-69,2.537435845,3
23,600,2300600,Male,Other,12,85+,32.56588642,62
23,600,2300600,Female,Other,12,70-74,6.175212911,65
23,600,2300600,Female,Other,12,70-74,6.175212911,74
23,200,2300200,Male,Other,18,85+,19.6207019,9
23,200,2300200,Female,Other,16,75-79,6.743700149,7
23,500,2300500,Female,Other,14,70-74,4.981624362,24
23,800,2300800,Female,Other,16,65-69,2.291587488,14
23,200,2300200,Female,Other,16,65-69,2.291587488,4
23,200,2300200,Male,Other,12,70-74,5.499823433,4
23,400,2300400,Male,Other,24,70-74,1.465143537,12
23,400,2300400,Female,Hispanic,14,65-69,4.846132451,13
23,900,2300900,Female,Other,12,65-69,3.564379297,8
23,900,2300900,Male,Other,12,70-74,5.499823433,10
23,600,2300600,Male,Hispanic,14,70-74,7.423983832,74
23,100,2300100,Female,Other,10,85+,40.67403494,38
23,200,2300200,Female,Other,12,70-74,6.175212911,4
23,600,2300600,Male,Other,14,65-69,2.537435845,22
23,400,2300400,Female,Other,12,65-69,3.564379297,29
23,500,2300500,Male,Other,19,75-79,4.348477979,18
23,900,2300900,Male,Other,16,65-69,2.031756168,20
23,800,2300800,Female,Other,14,65-69,2.860048137,16
23,800,2300800,Male,Other,14,70-74,4.43061433,18
23,100,2300100,Female,Other,12,80-84,18.27410738,12
23,100,2300100,Female,Other,12,65-69,3.564379297,5
23,100,2300100,Male,Other,14,70-74,4.43061433,6
23,100,2300100,Female,Other,14,65-69,2.860048137,6
23,900,2300900,Female,Other,12,75-79,10.23037239,19
23,800,2300800,Female,Other,12,85+,35.32267164,6
23,400,2300400,Male,Other,12,70-74,5.499823433,11
23,400,2300400,Female,Other,14,80-84,15.11879158,14
23,700,2300700,Male,Other,14,85+,27.78173331,23
23,700,2300700,Female,Other,14,80-84,15.11879158,22
23,100,2300100,Female,Other,12,65-69,3.564379297,13
23,200,2300200,Male,Other,12,70-74,5.499823433,4
23,200,2300200,Female,Other,12,70-74,6.175212911,5
23,800,2300800,Male,Other,12,75-79,9.154741059,18
23,800,2300800,Female,Other,14,70-74,4.981624362,17
23,500,2300500,Female,Other,12,65-69,3.564379297,38
23,500,2300500,Male,Other,18,75-79,4.846791248,3
23,400,2300400,Female,Other,12,80-84,18.27410738,5
23,100,2300100,Male,Other,14,65-69,2.537435845,5
23,200,2300200,Male,Other,12,70-74,5.499823433,11
23,200,2300200,Female,Other,14,65-69,2.860048137,15
23,1000,2301000,Male,Other,16,65-69,2.031756168,21
23,500,2300500,Female,Other,14,65-69,2.860048137,4
23,800,2300800,Female,Other,11,85+,37.96176479,6
23,100,2300100,Female,Other,12,70-74,6.175212911,5
23,100,2300100,Male,Other,12,65-69,3.164907227,6
23,100,2300100,Male,Other,12,80-84,16.50827556,7
23,100,2300100,Female,Other,12,70-74,6.175212911,11
23,200,2300200,Female,Other,16,65-69,2.291587488,12
23,200,2300200,Male,Other,16,65-69,2.031756168,11
23,300,2300300,Male,Other,16,70-74,3.561434185,22
23,500,2300500,Female,Other,14,70-74,4.981624362,18
23,700,2300700,Male,Other,16,85+,23.45593817,3
23,700,2300700,Female,Other,18,75-79,5.446609089,2
23,200,2300200,Male,Other,10,70-74,6.808674751,8
23,700,2300700,Female,Other,14,65-69,2.860048137,10
23,700,2300700,Male,Other,12,65-69,3.164907227,6
23,700,2300700,Female,Other,12,65-69,3.564379297,7
23,800,2300800,Female,Other,18,70-74,3.219649661,20
23,300,2300300,Male,Other,18,75-79,4.846791248,3
23,100,2300100,Female,Other,12,65-69,3.564379297,5
23,100,2300100,Male,Other,14,65-69,2.537435845,4
23,600,2300600,Female,Other,12,65-69,3.564379297,16
23,800,2300800,Female,Other,16,70-74,4.008883577,21
23,200,2300200,Male,Other,12,80-84,16.50827556,24
23,200,2300200,Female,Other,12,85+,35.32267164,21
23,100,2300100,Male,Other,12,65-69,3.164907227,8
23,500,2300500,Male,Other,14,70-74,4.43061433,14
23,500,2300500,Male,Other,10,75-79,11.23002835,32
23,600,2300600,Male,Other,12,75-79,9.154741059,11
23,600,2300600,Female,Other,14,65-69,2.860048137,12
23,800,2300800,Male,Other,18,65-69,1.625171798,6
23,800,2300800,Female,Other,16,65-69,2.291587488,6
23,900,2300900,Female,Other,12,70-74,6.175212911,48
23,200,2300200,Male,Other,16,70-74,3.561434185,6
23,200,2300200,Female,Other,12,65-69,3.564379297,8
23,100,2300100,Female,Other,12,80-84,18.27410738,17
23,100,2300100,Male,Other,8,80-84,23.75735887,17
23,100,2300100,Female,Other,12,75-79,10.23037239,1
23,100,2300100,Male,Other,12,80-84,16.50827556,3
23,100,2300100,Female,Other,12,75-79,10.23037239,2
23,100,2300100,Male,Other,12,70-74,5.499823433,4
23,100,2300100,Female,Other,16,70-74,4.008883577,4
23,100,2300100,Female,Other,18,75-79,5.446609089,3
23,100,2300100,Male,Other,12,65-69,3.164907227,5
23,900,2300900,Female,Other,16,65-69,2.291587488,18
23,900,2300900,Male,Other,12,70-74,5.499823433,18
23,200,2300200,Male,Other,18,75-79,4.846791248,15
23,200,2300200,Female,Other,14,65-69,2.860048137,38
23,400,2300400,Male,Other,14,65-69,2.537435845,11
23,100,2300100,Female,Other,12,85+,35.32267164,34
23,500,2300500,Male,Other,16,70-74,3.561434185,10
23,500,2300500,Female,Other,16,70-74,4.008883577,10
23,100,2300100,Male,Other,10,80-84,19.88564172,5
23,500,2300500,Female,Other,19,65-69,1.640084305,6
23,500,2300500,Male,Other,16,70-74,3.561434185,5
23,100,2300100,Male,Other,12,65-69,3.164907227,13
23,500,2300500,Female,Other,12,75-79,10.23037239,7
23,500,2300500,Male,Other,12,75-79,9.154741059,3
23,100,2300100,Female,Other,16,70-74,4.008883577,4
23,300,2300300,Male,Other,24,75-79,2.510024256,17
23,300,2300300,Female,Other,18,75-79,5.446609089,16
23,700,2300700,Female,Other,16,75-79,6.743700149,12
23,100,2300100,Male,Other,8,70-74,8.401315793,3
23,400,2300400,Male,Other,14,70-74,4.43061433,15
23,400,2300400,Female,Other,12,70-74,6.175212911,14
23,500,2300500,Female,Other,14,75-79,8.322500058,4
23,500,2300500,Male,Other,12,70-74,5.499823433,5
23,100,2300100,Male,Other,18,85+,19.6207019,3
23,100,2300100,Female,Other,18,85+,21.63319607,4
23,800,2300800,Male,Other,18,70-74,2.857667742,28
23,800,2300800,Female,Other,18,65-69,1.833980414,28
23,700,2300700,Female,Other,16,70-74,4.008883577,14
23,200,2300200,Female,Other,14,85+,30.31559491,22
23,200,2300200,Male,Other,14,80-84,13.60709407,18
23,800,2300800,Female,Other,14,80-84,15.11879158,15
23,200,2300200,Female,Other,16,75-79,6.743700149,15
23,900,2300900,Female,Other,12,70-74,6.175212911,15
23,400,2300400,Male,Other,12,75-79,9.154741059,22
23,500,2300500,Male,Other,12,75-79,9.154741059,7
23,500,2300500,Female,Other,14,75-79,8.322500058,6
23,500,2300500,Female,Other,12,75-79,10.23037239,13
23,500,2300500,Male,Other,12,75-79,9.154741059,13
23,300,2300300,Female,Other,14,75-79,8.322500058,6
23,900,2300900,Female,Other,12,85+,35.32267164,17
23,500,2300500,Male,Other,18,65-69,1.625171798,5
23,500,2300500,Female,Other,14,75-79,8.322500058,1
23,400,2300400,Male,Other,12,80-84,16.50827556,6
23,400,2300400,Female,Other,12,75-79,10.23037239,7
23,100,2300100,Male,Other,16,70-74,3.561434185,5
23,100,2300100,Female,Other,14,65-69,2.860048137,4
23,900,2300900,Female,Other,14,75-79,8.322500058,28
23,900,2300900,Male,Other,12,80-84,16.50827556,36
23,200,2300200,Male,Other,12,85+,32.56588642,6
23,400,2300400,Male,Other,16,75-79,6.010117428,34
23,400,2300400,Female,Other,14,80-84,15.11879158,38
23,400,2300400,Female,Other,12,65-69,3.564379297,8
23,400,2300400,Male,Other,12,65-69,3.164907227,9
23,500,2300500,Female,Other,16,70-74,4.008883577,12
23,700,2300700,Male,Other,12,65-69,3.164907227,50
23,300,2300300,Male,Other,14,65-69,2.537435845,15
23,300,2300300,Female,Other,14,65-69,2.860048137,11
23,800,2300800,Female,Other,16,65-69,2.291587488,14
23,200,2300200,Male,Other,12,65-69,3.164907227,10
23,200,2300200,Female,Other,12,65-69,3.564379297,10
23,200,2300200,Female,Other,18,70-74,3.219649661,28
23,200,2300200,Male,Other,16,70-74,3.561434185,21
23,200,2300200,Male,Other,19,70-74,2.55836372,11
23,500,2300500,Male,Other,16,65-69,2.031756168,7
23,100,2300100,Male,Other,12,65-69,3.164907227,5
23,100,2300100,Male,Other,12,70-74,5.499823433,4
23,100,2300100,Female,Other,14,70-74,4.981624362,5
23,500,2300500,Female,Other,12,85+,35.32267164,6
23,200,2300200,Female,Other,18,85+,21.63319607,3
23,100,2300100,Female,Other,0,85+,68.12854951,3
23,100,2300100,Male,Other,0,70-74,18.55310147,8
23,900,2300900,Female,Other,12,75-79,10.23037239,43
23,600,2300600,Male,Other,9,75-79,12.41458109,14
23,600,2300600,Female,Other,9,75-79,13.81498015,21
23,500,2300500,Male,Other,24,70-74,1.465143537,19
23,500,2300500,Male,Other,10,65-69,3.941268584,17
23,500,2300500,Female,Other,12,65-69,3.564379297,17
23,800,2300800,Female,Other,18,65-69,1.833980414,10
23,800,2300800,Female,Other,18,65-69,1.833980414,15
23,500,2300500,Female,Other,24,70-74,1.653736722,4
23,500,2300500,Male,Other,19,75-79,4.348477979,5
23,100,2300100,Male,Other,9,80-84,21.75939982,7
23,200,2300200,Male,Other,14,75-79,7.430859588,20
23,200,2300200,Female,Other,18,75-79,5.446609089,17
23,400,2300400,Female,Other,14,85+,30.31559491,17
23,400,2300400,Female,Other,14,65-69,2.860048137,16
23,500,2300500,Male,Other,18,80-84,9.086064505,4
23,500,2300500,Female,Other,16,65-69,2.291587488,5
23,600,2300600,Female,Other,16,65-69,2.291587488,18
23,400,2300400,Female,Other,16,80-84,12.42545854,11
23,400,2300400,Male,Other,12,80-84,16.50827556,10
23,200,2300200,Female,Other,14,65-69,2.860048137,14
23,500,2300500,Female,Other,9,85+,43.44438546,15
23,100,2300100,Female,Other,11,85+,37.96176479,2
23,700,2300700,Female,Other,14,65-69,2.860048137,18
23,700,2300700,Male,Other,16,70-74,3.561434185,13
23,700,2300700,Female,Other,16,70-74,4.008883577,11
23,200,2300200,Female,Other,14,65-69,2.860048137,21
23,200,2300200,Male,Other,12,65-69,3.164907227,17
23,1000,2301000,Female,Other,16,70-74,4.008883577,19
23,1000,2301000,Male,Other,16,70-74,3.561434185,22
23,200,2300200,Male,Other,14,65-69,2.537435845,4
23,300,2300300,Male,Other,12,75-79,9.154741059,27
23,100,2300100,Male,Other,16,70-74,3.561434185,4
23,100,2300100,Female,Other,16,75-79,6.743700149,4
23,800,2300800,Male,Other,12,75-79,9.154741059,30
23,1000,2301000,Male,Other,16,65-69,2.031756168,41
23,800,2300800,Female,Other,11,80-84,20.03398855,24
23,100,2300100,Female,Other,16,75-79,6.743700149,9
23,500,2300500,Male,Other,8,75-79,13.70479135,8
23,500,2300500,Female,Other,12,70-74,6.175212911,6
23,100,2300100,Female,Other,10,85+,40.67403494,2
23,500,2300500,Male,Other,14,70-74,4.43061433,5
23,200,2300200,Female,Other,24,65-69,0.935489012,18
23,200,2300200,Male,Other,12,70-74,5.499823433,4
23,200,2300200,Female,Other,12,70-74,6.175212911,3
23,700,2300700,Male,Other,14,65-69,2.537435845,20
23,700,2300700,Female,Other,14,75-79,8.322500058,48
23,900,2300900,Male,Other,24,75-79,2.510024256,16
23,900,2300900,Female,Other,18,70-74,3.219649661,14
23,800,2300800,Male,Other,11,70-74,6.121631027,30
23,800,2300800,Female,Other,16,70-74,4.008883577,28
23,200,2300200,Female,Other,14,65-69,2.860048137,8
23,200,2300200,Male,Other,12,75-79,9.154741059,8
23,800,2300800,Female,Other,14,75-79,8.322500058,28
23,500,2300500,Female,Other,14,75-79,8.322500058,26
23,200,2300200,Female,Hispanic,11,65-69,6.684645856,53
23,100,2300100,Female,Other,14,80-84,15.11879158,18
23,200,2300200,Male,Other,12,65-69,3.164907227,5
23,800,2300800,Male,Other,16,75-79,6.010117428,17
23,1000,2301000,Female,Other,14,75-79,8.322500058,31
23,700,2300700,Male,Other,19,65-69,1.453025048,18
23,700,2300700,Female,Other,16,65-69,2.291587488,14
23,800,2300800,Male,Other,14,75-79,7.430859588,16
23,800,2300800,Female,Other,14,70-74,4.981624362,16
23,200,2300200,Male,Other,14,65-69,2.537435845,10
23,200,2300200,Female,Other,14,65-69,2.860048137,9
23,1000,2301000,Female,Black,14,65-69,6.847755323,22
23,900,2300900,Male,Other,18,70-74,2.857667742,35
23,100,2300100,Male,Other,16,85+,23.45593817,3
23,100,2300100,Female,Other,14,85+,30.31559491,3
23,900,2300900,Female,Other,16,65-69,2.291587488,52
23,500,2300500,Male,Other,24,80-84,4.808721198,10
23,300,2300300,Female,Other,11,75-79,11.32293042,17
23,200,2300200,Male,Other,14,80-84,13.60709407,5
23,200,2300200,Female,Other,12,80-84,18.27410738,4
23,300,2300300,Male,Other,16,70-74,3.561434185,105
23,300,2300300,Female,Other,12,70-74,6.175212911,83
23,100,2300100,Female,Other,12,65-69,3.564379297,3
23,100,2300100,Male,Other,14,65-69,2.537435845,3
23,100,2300100,Male,Other,12,70-74,5.499823433,5
23,200,2300200,Male,Other,24,75-79,2.510024256,4
23,200,2300200,Female,Other,14,75-79,8.322500058,2
23,1000,2301000,Male,Other,14,70-74,4.43061433,22
23,100,2300100,Female,Other,12,75-79,10.23037239,4
23,100,2300100,Male,Other,12,80-84,16.50827556,3
23,400,2300400,Male,Other,12,65-69,3.164907227,16
23,400,2300400,Male,Other,16,70-74,3.561434185,13
23,100,2300100,Female,Other,16,70-74,4.008883577,5
23,200,2300200,Female,Other,12,75-79,10.23037239,19
23,400,2300400,Male,Other,16,85+,23.45593817,16
23,200,2300200,Female,Other,12,65-69,3.564379297,18
23,500,2300500,Female,Other,16,70-74,4.008883577,120
23,500,2300500,Male,Other,16,65-69,2.031756168,7
23,500,2300500,Male,Other,18,65-69,1.625171798,8
23,500,2300500,Female,Other,18,65-69,1.833980414,7
23,100,2300100,Male,Other,12,70-74,5.499823433,14
23,400,2300400,Male,Other,16,75-79,6.010117428,14
23,300,2300300,Male,Other,14,65-69,2.537435845,19
23,100,2300100,Female,Other,12,70-74,6.175212911,5
23,500,2300500,Female,Other,16,85+,25.73585981,5
23,500,2300500,Female,Other,12,70-74,6.175212911,17
23,200,2300200,Male,Other,12,70-74,5.499823433,44
23,200,2300200,Female,Other,18,75-79,5.446609089,26
23,200,2300200,Male,Other,14,70-74,4.43061433,12
23,800,2300800,Female,Other,12,65-69,3.564379297,16
23,300,2300300,Male,Other,12,80-84,16.50827556,27
23,300,2300300,Female,Other,12,75-79,10.23037239,26
23,500,2300500,Male,Other,12,65-69,3.164907227,6
23,500,2300500,Female,Other,12,65-69,3.564379297,6
23,200,2300200,Male,Other,14,85+,27.78173331,3
23,500,2300500,Female,Other,14,70-74,4.981624362,11
23,500,2300500,Male,Other,14,70-74,4.43061433,11
23,400,2300400,Male,Other,18,70-74,2.857667742,18
23,400,2300400,Female,Other,14,70-74,4.981624362,16
23,100,2300100,Male,Other,12,65-69,3.164907227,2
23,100,2300100,Female,Other,12,65-69,3.564379297,3
23,100,2300100,Female,Other,18,70-74,3.219649661,8
23,100,2300100,Male,Other,11,70-74,6.121631027,9
23,100,2300100,Male,Other,12,65-69,3.164907227,20
23,500,2300500,Male,Other,14,65-69,2.537435845,11
23,200,2300200,Male,Other,12,70-74,5.499823433,5
23,700,2300700,Male,Other,14,65-69,2.537435845,19
23,700,2300700,Female,Other,14,70-74,4.981624362,15
23,200,2300200,Male,Other,19,65-69,1.453025048,7
23,400,2300400,Male,Other,12,70-74,5.499823433,5
23,400,2300400,Female,Other,14,70-74,4.981624362,4
23,600,2300600,Male,Other,8,70-74,8.401315793,18
23,600,2300600,Female,Other,10,70-74,7.63181334,15
23,500,2300500,Female,Other,16,85+,25.73585981,6
23,800,2300800,Male,Other,16,65-69,2.031756168,12
23,800,2300800,Female,Other,14,65-69,2.860048137,12
23,100,2300100,Female,Other,12,65-69,3.564379297,6
23,100,2300100,Male,Other,12,75-79,9.154741059,4
23,500,2300500,Female,Other,14,80-84,15.11879158,13
23,100,2300100,Male,Other,12,70-74,5.499823433,6
23,100,2300100,Female,Other,12,65-69,3.564379297,25
23,500,2300500,Female,Other,16,85+,25.73585981,71
23,500,2300500,Male,Other,14,65-69,2.537435845,47
23,500,2300500,Female,Other,14,70-74,4.981624362,9
23,1000,2301000,Female,Other,16,80-84,12.42545854,26
23,500,2300500,Female,Other,18,70-74,3.219649661,18
23,500,2300500,Male,Other,14,70-74,4.43061433,18
23,300,2300300,Female,Other,14,65-69,2.860048137,23
23,300,2300300,Male,Other,12,70-74,5.499823433,29
23,800,2300800,Male,Other,16,70-74,3.561434185,22
23,800,2300800,Female,Other,16,65-69,2.291587488,21
23,400,2300400,Female,Other,19,70-74,2.883558081,5
23,400,2300400,Male,Other,16,70-74,3.561434185,5
23,900,2300900,Male,Other,18,70-74,2.857667742,30
23,100,2300100,Female,Other,19,70-74,2.883558081,3
23,100,2300100,Male,Other,18,75-79,4.846791248,3
23,500,2300500,Female,Other,14,65-69,2.860048137,22
23,500,2300500,Male,Other,18,70-74,2.857667742,5
23,100,2300100,Female,Other,12,65-69,3.564379297,15
23,100,2300100,Male,Other,12,70-74,5.499823433,17
23,900,2300900,Female,Other,12,80-84,18.27410738,26
23,500,2300500,Female,Other,12,70-74,6.175212911,6
23,200,2300200,Female,Other,18,65-69,1.833980414,7
23,900,2300900,Female,Other,18,75-79,5.446609089,15
23,800,2300800,Female,Other,12,70-74,6.175212911,19
23,400,2300400,Female,Other,12,70-74,6.175212911,21
